931.0,27.0,5.0,402.0,108.0,0.1,0.4
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
875.0,39.0,5.0,398.0,100.0,0.1,0.5
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
993.0,47.0,5.0,398.0,92.0,0.1,0.6
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
894.0,34.0,5.0,413.0,90.0,0.1,0.7
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
933.0,40.0,5.0,404.0,93.0,0.1,0.8
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
1001.0,35.0,5.0,402.0,100.0,0.1,0.9
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
965.0,48.0,5.0,406.0,83.0,0.1,1.0
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
939.0,36.0,5.0,424.0,77.0,0.2,0.0
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
1073.0,42.0,5.0,404.0,91.0,0.2,0.1
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
872.0,27.0,5.0,417.0,93.0,0.2,0.2
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
917.0,37.0,5.0,410.0,90.0,0.2,0.3
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
1106.0,50.0,5.0,393.0,94.0,0.2,0.4
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
934.0,40.0,5.0,417.0,80.0,0.2,0.5
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
839.0,43.0,5.0,388.0,106.0,0.2,0.6
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
937.0,37.0,5.0,416.0,84.0,0.2,0.7
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
1051.0,45.0,5.0,410.0,82.0,0.2,0.8
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
1050.0,25.0,5.0,411.0,101.0,0.2,0.9
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
1057.0,34.0,5.0,416.0,87.0,0.2,1.0
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
1262.0,29.0,5.0,419.0,89.0,0.3,0.0
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
977.0,36.0,5.0,422.0,79.0,0.3,0.1
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
827.0,40.0,5.0,405.0,92.0,0.3,0.2
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
872.0,34.0,5.0,417.0,86.0,0.3,0.3
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
1036.0,45.0,5.0,391.0,101.0,0.3,0.4
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
923.0,31.0,5.0,421.0,85.0,0.3,0.5
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
1225.0,25.0,5.0,422.0,90.0,0.3,0.6
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
1114.0,38.0,5.0,396.0,103.0,0.3,0.7
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
893.0,31.0,5.0,414.0,92.0,0.3,0.8
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
993.0,26.0,5.0,407.0,104.0,0.3,0.9
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
989.0,30.0,5.0,435.0,72.0,0.3,1.0
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
1043.0,19.0,5.0,435.0,83.0,0.4,0.0
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
892.0,38.0,5.0,406.0,93.0,0.4,0.1
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
1008.0,43.0,5.0,411.0,83.0,0.4,0.2
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
948.0,35.0,5.0,415.0,87.0,0.4,0.3
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
1235.0,20.0,5.0,428.0,89.0,0.4,0.4
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
853.0,38.0,5.0,409.0,90.0,0.4,0.5
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
859.0,39.0,5.0,417.0,81.0,0.4,0.6
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
949.0,33.0,5.0,431.0,73.0,0.4,0.7
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
1025.0,42.0,5.0,412.0,83.0,0.4,0.8
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
855.0,31.0,5.0,415.0,91.0,0.4,0.9
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
1040.0,25.0,5.0,422.0,90.0,0.4,1.0
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
908.0,35.0,5.0,408.0,94.0,0.5,0.0
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
755.0,28.0,5.0,423.0,86.0,0.5,0.1
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
815.0,60.0,5.0,387.0,90.0,0.5,0.2
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
941.0,43.0,5.0,399.0,95.0,0.5,0.3
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
957.0,36.0,5.0,421.0,80.0,0.5,0.4
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
983.0,51.0,5.0,409.0,77.0,0.5,0.5
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
931.0,41.0,5.0,405.0,91.0,0.5,0.6
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
1009.0,28.0,5.0,420.0,89.0,0.5,0.7
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
931.0,36.0,5.0,411.0,90.0,0.5,0.8
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
893.0,36.0,5.0,405.0,96.0,0.5,0.9
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
1008.0,26.0,5.0,437.0,74.0,0.5,1.0
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
909.0,40.0,5.0,407.0,90.0,0.6,0.0
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
994.0,34.0,5.0,408.0,95.0,0.6,0.1
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
1133.0,26.0,5.0,423.0,88.0,0.6,0.2
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
986.0,27.0,5.0,422.0,88.0,0.6,0.3
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
915.0,25.0,5.0,424.0,88.0,0.6,0.4
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
912.0,20.0,5.0,416.0,101.0,0.6,0.5
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
873.0,43.0,5.0,412.0,82.0,0.6,0.6
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
948.0,26.0,4.0,419.0,93.0,0.6,0.7
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
920.0,22.0,5.0,422.0,93.0,0.6,0.8
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
1013.0,42.0,5.0,400.0,95.0,0.6,0.9
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
971.0,57.0,5.0,387.0,93.0,0.6,1.0
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
877.0,37.0,5.0,407.0,93.0,0.7,0.0
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
822.0,37.0,5.0,410.0,90.0,0.7,0.1
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
832.0,45.0,5.0,409.0,83.0,0.7,0.2
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
855.0,38.0,5.0,412.0,87.0,0.7,0.3
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
1013.0,27.0,5.0,415.0,95.0,0.7,0.4
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
840.0,25.0,5.0,413.0,99.0,0.7,0.5
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
982.0,46.0,5.0,413.0,78.0,0.7,0.6
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
976.0,39.0,5.0,402.0,96.0,0.7,0.7
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
889.0,43.0,5.0,408.0,86.0,0.7,0.8
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
997.0,45.0,5.0,408.0,84.0,0.7,0.9
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
945.0,43.0,5.0,398.0,96.0,0.7,1.0
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
792.0,37.0,5.0,402.0,98.0,0.8,0.0
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
1033.0,27.0,5.0,413.0,97.0,0.8,0.1
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
920.0,45.0,5.0,408.0,84.0,0.8,0.2
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
1029.0,34.0,5.0,426.0,77.0,0.8,0.3
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
926.0,33.0,5.0,423.0,81.0,0.8,0.4
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
1101.0,40.0,5.0,399.0,98.0,0.8,0.5
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
929.0,35.0,5.0,426.0,76.0,0.8,0.6
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
974.0,40.0,4.0,408.0,90.0,0.8,0.7
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
966.0,37.0,5.0,393.0,107.0,0.8,0.8
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
963.0,50.0,5.0,403.0,84.0,0.8,0.9
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
1011.0,44.0,5.0,410.0,83.0,0.8,1.0
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
995.0,42.0,5.0,407.0,88.0,0.9,0.0
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
1078.0,32.0,5.0,410.0,95.0,0.9,0.1
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
1000.0,36.0,5.0,409.0,92.0,0.9,0.2
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
942.0,35.0,5.0,420.0,82.0,0.9,0.3
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
983.0,28.0,5.0,403.0,106.0,0.9,0.4
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
827.0,39.0,5.0,410.0,88.0,0.9,0.5
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
1107.0,39.0,5.0,411.0,87.0,0.9,0.6
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
932.0,30.0,5.0,414.0,93.0,0.9,0.7
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
957.0,26.0,5.0,421.0,90.0,0.9,0.8
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
955.0,43.0,5.0,402.0,92.0,0.9,0.9
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
896.0,47.0,5.0,405.0,85.0,0.9,1.0
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
818.0,52.0,5.0,403.0,82.0,1.0,0.0
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
878.0,56.0,5.0,398.0,83.0,1.0,0.1
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
944.0,33.0,5.0,420.0,84.0,1.0,0.2
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
919.0,55.0,5.0,404.0,78.0,1.0,0.3
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
982.0,22.0,5.0,411.0,104.0,1.0,0.4
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
1078.0,33.0,5.0,414.0,90.0,1.0,0.5
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
954.0,44.0,5.0,394.0,99.0,1.0,0.6
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
1071.0,28.0,5.0,423.0,86.0,1.0,0.7
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
972.0,39.0,5.0,396.0,102.0,1.0,0.8
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
1088.0,41.0,5.0,410.0,86.0,1.0,0.9
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
954.0,45.0,5.0,411.0,81.0,1.0,1.0
