1054.0,75.0,5.0,378.0,84.0,0.0,0.0
898.0,93.0,5.0,358.0,86.0,0.25,0.0
947.0,93.0,5.0,362.0,82.0,0.5,0.0
1006.0,52.0,5.0,404.0,81.0,0.75,0.0
978.0,61.0,5.0,391.0,85.0,1.0,0.0
