1070.0,141.0,5.0,334.0,62.0,0.0,0.0
1071.0,136.0,5.0,326.0,75.0,0.25,0.0
904.0,127.0,5.0,341.0,69.0,0.5,0.0
1122.0,92.0,5.0,391.0,54.0,0.75,0.0
991.0,59.0,5.0,382.0,96.0,1.0,0.0
