700.0,354.0,5.0,142.0,41.0,0.0,0.0
1018.0,298.0,5.0,199.0,40.0,0.25,0.0
887.0,163.0,5.0,311.0,63.0,0.5,0.0
925.0,141.0,5.0,319.0,77.0,0.75,0.0
907.0,149.0,5.0,318.0,70.0,1.0,0.0
