963.0,51.0,5.0,401.0,85.0,0.0,0.0
1073.0,64.0,5.0,388.0,85.0,0.25,0.0
926.0,46.0,5.0,387.0,104.0,0.5,0.0
1049.0,28.0,5.0,409.0,100.0,0.75,0.0
906.0,42.0,5.0,410.0,85.0,1.0,0.0
