404.0,451.0,5.0,64.0,22.0,0.0,0.0
864.0,281.0,5.0,209.0,47.0,0.25,0.0
788.0,276.0,5.0,206.0,55.0,0.5,0.0
761.0,241.0,5.0,238.0,58.0,0.75,0.0
1016.0,179.0,5.0,301.0,57.0,1.0,0.0
