1026.0,44.0,5.0,411.0,82.0,0.0,0.0
1148.0,42.0,5.0,412.0,83.0,0.25,0.0
1041.0,57.0,5.0,405.0,75.0,0.5,0.0
1145.0,27.0,5.0,427.0,83.0,0.75,0.0
1119.0,19.0,4.0,424.0,95.0,1.0,0.0
