Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
737,0,0,20,4,0.0,0.0
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
435,0,0,22,2,0.0,0.0
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
432,0,0,17,7,0.0,0.0
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
629,0,0,20,4,0.0,0.0
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
1043,0,0,19,5,0.0,0.0
